URL (For Author or Uniform title) or URI,LC #,VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,Location,Century/Dates Active,Begin Date/Birth Year,End Date/Death Year,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,DATE OF WORK,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD/PHI STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,Related Work ID,NOTE,URL
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,Institutio de arte grammatica ,500 CE-530 CE,Prisc. in G.L. 3. 515 ,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa001,yes,,,https://www.perseus.tufts.edu/hopper/text.jsp?doc=Perseus:text:1999.04.0059:entry=fi_co_sus&highlight=  (Starts with an introductory epistle and then Consists of 18 books-1-7: De nomine; 8-10: De verbo; 11: De participio; 12-13 De pronomine; 14: De praepositione; 15: De adverbio et interiectione; 16: De coniunctione; 17-18: De constructione ),
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,De Accentibus,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa002,yes,,,Part of Opera Minora,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,De figuris numerorum,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa003,yes,,,Part of Opera Minora,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,De Metris Terenti,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa004,yes,,,Part of Opera Minora,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,De Praeexercitamina,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa005,yes,,,Part of Opera Minora,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,Institutio de nomine,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa006,yes,,,Part of Opera Minora,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,De Laude Anastasii Imperatoris (Panegyricus),500 CE-530 CE,none,Prisc.,none,none,none,Keil (Grammatici Latini),yes,none,no,none,stoa0234a-stoa007,yes,,,,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,Partitiones,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa008,yes,,,Part of Opera Minora - Analysis of the Aeneid,
https://viaf.org/viaf/76294069/,n82-249198,76294069,"Priscian, fl. ca. 500-530","Cherceli, Algeria/Istanbul, Turkey",500 CE-600 CE,480 CE,550 CE,Priscianus,Priscianus,none,Prisc. ,Prisc.,none,Periegesis,500 CE-530 CE,none,Prisc.,none,"Grammatici Latini, Keil Leipzig 1855-80  ",yes-Google has scanned,"PLM V, Baehrens",yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818",yes,none,stoa0234a-stoa009,yes,,,,
https://viaf.org/viaf/262286966/,n84090899,262286966,"Priscillian, Bishop of Avila, approximately 350-385 (Priscillianus)","Avila, Spain",400 CE,350 CE,385 CE,none,none,none,none,none,none,Tractatus Undecim ,375 CE-385 CE,none,none,none,none,none,Corp. Vind. XVIII,yes-HathiTrust,none,n.a.,none,stoa0234e-stoa002,yes,,,Tractatus 1: Liber Apologeticus -- II:  Liber Ad Damasum Episcopum -- III: LIber de Fide et de Apocryphiis --IV. Tractatus Paschae-- V. Tractatus Genesis -- VI. Tractactus Exodi --VII. Tractatus Primi Psalmi -- VIII.Tractatus Psalmii Tertii--IX. Tractatus ad Populum I-- X. Tractatus ad Populum II -- XI.  Benedictio Super Fideles,
https://viaf.org/viaf/262286966/,n84090899,262286966,"Priscillian, Bishop of Avila, approximately 350-385 (Priscillianus)","Avila, Spain",400 CE,350 CE,385 CE,none,none,none,none,none,none,Canones (In Pauli Apostoli Epistula Canones A Peregrino Episcopo),375 CE-385 CE,none,none,none,none,none,Corp. Vind. XVIII,yes-HathiTrust,none,n.a.,none,stoa0234e-stoa001,yes,,,,
none,none,,Anonymous,,,,,none,none,none,Priv. Mil. Vet,none,none,Priuilegia Militum Veteranorumoue ,,Priv. Mil. Vet. 58 (CIL 3. p. 901) ,none,none,"Corpus Inscriptionum Latinarum, Vol III",no-need to obtain,,,none,n.a.,none,stoa0234c-stoa001,no,,,Created a STOA identifier for this author,
https://viaf.org/viaf/261492478/,n81-20207,261492478,"Proba, active 4th century","Rome, Italy",400 CE,340 CE,380 CE,none,none,none,none,none,none,Cento,340 CE-380 CE,none,none,none,none,none,Corp. Vind. XVI,yes,none,n.a.,none,stoa0234f-stoa001,yes,,,,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,Vita Persii,,none,none,none,none,none,none,n.a.,none,n.a.,996.1,none,no,,,,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,ascribed to M. Valerius Probus (time of Nero) ,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,Notae Iuris ,60 CE-105 CE,PROB. iur. 6. 77 ,Val. Prob. / Prob.,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,Keil (Grammatici Latini),yes,"Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605)",n.a.,996.2,none,yes,,,,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,Fragmenta,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.3,none,no,,,,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,Vitae Vergilianae,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.4,none,yes,,,An attributed work-created a PHI work iID,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,Appendix Proba,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.5,none,yes,,,An attributed work-created a PHI work iID,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,De Nomine excerpta,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.6,none,yes,,,An attributed work-created a PHI work iID,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,De Ultimis Syllabis liber Ad Caelestinum,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.7,none,yes,,,An attributed work-created a PHI work iID,
https://viaf.org/viaf/90633449/,nr95-39684,90633449,"Probus, Marcus Valerius","Beirut, Lebanon",100 CE,30 CE,105 CE,none,M. Valerius Probus,M. Valerius Probus,PROB.,Val. Prob. / Prob.,none,De Probi qui dicitur notarum laterculo alphabetico,60 CE-105 CE,none,none,none,none,none,none,n.a.,none,n.a.,996.8,none,yes,,,An attributed work-created a PHI work iID,
https://viaf.org/viaf/61941716/,none,61941716,Procilius,"Rome, Italy",100 BCE,99 BCE,01 BCE,none,none,none,none,none,none,Fragmenta,81 BCE-80 BCE,none,none,none,HRR II,yes,none,n.a.,none,n.a.,none,stoa0234d-stoa001,yes,,,,
https://viaf.org/viaf/74649512,none,74649512,"Proculus, Iurisconsultus, v20-50","Rome, Italy",100 CE,20 CE,50 CE,Proculus ,none,none,PROC.,none,none,Digesta?,,PROC. dig. 50. 16. 126 ,none,none,"Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))",no-need to obtain (have older version),,,none,n.a.,none,none,yes,,2806.2,,
https://viaf.org/viaf/44386110,"n80-145100
",44386110,"Prokopovic, Theophanes, 1681-1736",,1700 CE,1681 CE,1736 CE,none,none,none,none,none,none,Epigrammata,,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0235-stoa001,no,,,"Feofan, Archbishop of Novgorod, 1681-1736",
https://viaf.org/viaf/100907186/,n79-42233,100907186,"Propertius, Sextus","Assisi, Italy/Rome, Italy",100 BCE,50 BCE,1 CE,Sex. Propertius ,Sex. Aurelius Propertius,Sex. Propertius ,PROP.,Prop.,Prop.,Elegiae,28 BCE- 23 BCE,PROP. 4. 11. 102 ,none,none,Barber OCT 1953  / Goold Loeb 1999,no-not in public domain,Baehrens 1880,yes,"Bip.,Burm.;Lachm.; Müll.; Paley",no-need to obtain,620.1,stoa0236-stoa001,yes,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epistola ad Augustinum,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa001,no,,,Prosper Tiro,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epistola Inter Augustianas CCXXV,,none,none,none,none,n.a.,Migne 44,yes-HathiTrust,none,n.a.,none,stoa0237-stoa001a,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epistola Inter Augustianas CCXXVI,,none,none,none,none,n.a.,Migne 44,yes-HathiTrust,none,n.a.,none,stoa0237-stoa001b,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epistulae ad Rufinum: De gratia Dei et libero voluntatis arbitrio,432 CE,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa002,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Liber Sententiarum (Sententiae),,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa003,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epigrammatum Ex Sententiis Sancti Augustini Liber Unus,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa003a,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Carmen de Ingratis,429 CE - 430 CE,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa004,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Carmen de Providentia,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa005,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Chronicon / Chronicum Integrum In Dua Partes Distributum,433 CE - 455 CE,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa006,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Chronicum Integrum In Dua Partes Distributum [Appendicula],,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa006a,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Confessio,410 CE?,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa007,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epigrammata In Obtrectatorem Augustini,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa008,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epigrammata In Quempiam Augustini Obtrectatorem,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa008a,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Expositio Psalmorum,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa009,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Liber Contra Collatorem,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa010,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Liber de Praedictionibus et Promissionibus Dei,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa011,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Libri de Vocatione Gentium,450 CE,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa012,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Poema ad Uxorem,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa013,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Responsiones ad Capitula Gallorum / Responsiones Ad Capitula Objectionum Gallorum Calumniantium,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa014,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Responsiones ad Capitula Objectionum Vincentianarum,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa015,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Epitaphium Nestorianae Et Pelagianae Haereseon,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa016,no,,,,
https://viaf.org/viaf/52485706/,n88-252807,52485706,"Prosper, of Aquitaine, Saint, ca. 390-ca. 463. (Prosperus Aquitanus)","Aquitaine, France",500 CE,390 CE,463 CE,none,none,none,none,none,none,Pro Augustino Responsiones Ad Excerpta Genuensium,,none,none,none,none,n.a.,Migne 51,yes-HathiTrust,none,n.a.,none,stoa0237-stoa017,no,,,,
https://viaf.org/viaf/300752131/,none,300752131,Prosperus Conversus Manichaeus,"Aquitaine, France",,,,none,none,none,none,none,none,Anathematismi Et Fidei Catholicae Professio,,none,none,none,none,n.a.,MIgne 65,yes-HathiTrust,none,n.a.,none,stoa0237p-stoa001,yes,,,,
https://viaf.org/viaf/39769658,none,39769658,Protadius Vesuntinus ca. um 614/24,"Besançon, France",700 CE,,,none,Protadius Vesuntinus Archiepiscopus,none,none,none,none,Carta Restaurationis Capituli Sancti Stephani,,none,none,none,none,n.a.,Migne 80,yes,none,n.a.,none,stoa0237a-stoa001,yes,,,,
https://viaf.org/viaf/39769658,none,39769658,Protadius Vesuntinus ca. um 614/24,"Besançon, France",700 CE,,,none,Protadius Vesuntinus Archiepiscopus,none,none,none,none,Catalogus Alter Episcoporum Vesuntionensis Ecclesiae,,none,none,none,none,n.a.,Migne 80,yes,none,n.a.,none,stoa0237a-stoa002,yes,,,,
https://viaf.org/viaf/39769658,none,39769658,Protadius Vesuntinus ca. um 614/24,"Besançon, France",700 CE,,,none,Protadius Vesuntinus Archiepiscopus,none,none,none,none,Catalogus Episcoporum Sanctae Bisunticensis Ecclesiae,,none,none,none,none,n.a.,Migne 80,yes,none,n.a.,none,stoa0237a-stoa003,yes,,,,
https://viaf.org/viaf/39769658,none,39769658,Protadius Vesuntinus ca. um 614/24,"Besançon, France",700 CE,,,none,Protadius Vesuntinus Archiepiscopus,none,none,none,none,Liturgia,,none,none,none,none,n.a.,Migne 80,yes,none,n.a.,none,stoa0237a-stoa004,yes,,,,
https://viaf.org/viaf/7775434/,none,7775434,"Proterius Alexandrinus 454.
                           ",,,,,none,none,none,none,none,none,Epistola Ad Leonem Papam,,none,none,none,none,n.a.,Migne67,yes-HathiTrust,none,n.a.,none,stoa0237b-stoa001,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Apotheosis,378 CE-405 CE,none,Prud. Apoth.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa005,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Cathemerina.,378 CE-405 CE,none,Prud. Cath. (Prud. Hymn.),none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa004,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Contra Symmachum/ Against Symmachus,378 CE-405 CE,none,Prud. c. Symm. / Prud. adv. Symm. / Prud. Symm. / Prud. contr. Symm.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa007,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Diptychon (Dittochaeon/ Dittochaeum),378 CE-405 CE,none,Prud. Dipt. / Prud. Ditt.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa008,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Epilogus,378 CE-405 CE,none,none,none,none,n.a.,none,n.a.,none,n..a.,none,stoa0238-stoa009,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Hamartigenia,378 CE-405 CE,none,Prud. Ham. / Prud. Hamart.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa006,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Praefatio (Camina in PL),378 CE-405 CE,none,Prud.  Praef. / Prud. Psych. Praef.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa003,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,Psychomachia,378 CE-405 CE,none,Prud. Psych.,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa002,yes,,,,
https://viaf.org/viaf/100010336/,n79-63458,100010336,"Prudentius, b. 348",Spain,400 CE-500 CE,348 CE,405 CE-413 CE,none,Aurel. Prudentius Clemens,none,none,Prud.,none,περὶ Στεφάνων (Liber Peri Stephanos or Peristephanon Liber),378 CE-405 CE,none,Prud. στεφ. / Prud. Περὶ ,none,none,n.a.,Dressler 1860,yes,"Obbarius (1845), Dressler (1860)",yes,none,stoa0238-stoa001,yes,,,,
https://viaf.org/viaf/64395902,"n82-74168‏
  ",64395902,Publius Victor,Unknown,400 CE-500 CE,,,none,none,none,none,none,none,Descriptio Urbis Romae,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0238b-stoa001,no,,,,
https://viaf.org/viaf/22130553/,n85-194948,22130553,"Publilius, Syrus, 1st cent. B.C.","Syria/Rome, Italy",100 BCE,90 BCE,40 BCE,Publilius Syrus ,Publilius Syrus ,Publilius Syrus ,PUB.,Pub. Syr.,Pub. Syr.,Mimi / Mimorum Fragmenta,,PUB. com. 20 ,none,none,"Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)",yes,same as OLD,yes,"Ribb., Wernsdorf-Lemaire",yes-we have scanned,622.2,stoa0272-stoa001,yes,,,,
https://viaf.org/viaf/22130553/,n85-194948,22130553,"Publilius, Syrus, 1st cent. B.C.","Syria/Rome, Italy",100 BCE,90 BCE,40 BCE,Publilius Syrus ,Publilius Syrus ,Publilius Syrus ,PUB.,Pub. Syr.,Pub. Syr.,Sententiae,,PUB. Sent. V. 35 ,none,none,Meyer Leipzig 1880 ,yes,Meyer Leipzig 1880 ,yes,none,none,622.1,stoa0272-stoa002,no,,,,
